Date,Total Energy Use from Electricity (MW)
07-Sep-11,17367
07-Sep-11,16692
07-Sep-11,15517
07-Sep-11,14256
07-Sep-11,13332
08-Sep-11,12683
08-Sep-11,12404
08-Sep-11,12315
08-Sep-11,12370
08-Sep-11,12875
08-Sep-11,14106
08-Sep-11,15379
08-Sep-11,16038
08-Sep-11,16347
08-Sep-11,16695
08-Sep-11,16965
08-Sep-11,17011
08-Sep-11,17126
08-Sep-11,17173
08-Sep-11,17228
08-Sep-11,17394
08-Sep-11,17522
08-Sep-11,17110
08-Sep-11,17072
08-Sep-11,17708
08-Sep-11,17199
08-Sep-11,16033
08-Sep-11,14809
08-Sep-11,13734
09-Sep-11,13074
09-Sep-11,12740
09-Sep-11,12475
09-Sep-11,12513
09-Sep-11,12941
09-Sep-11,14125
09-Sep-11,15373
09-Sep-11,16221
09-Sep-11,16774
09-Sep-11,17281
09-Sep-11,17651
09-Sep-11,17801
09-Sep-11,18043
09-Sep-11,18069
09-Sep-11,18054
09-Sep-11,18205
09-Sep-11,18188
09-Sep-11,17869
09-Sep-11,17741
09-Sep-11,18122
09-Sep-11,17328
09-Sep-11,16209
09-Sep-11,15004
09-Sep-11,13790
10-Sep-11,13009
10-Sep-11,12532
10-Sep-11,12285
10-Sep-11,12227
10-Sep-11,12269
10-Sep-11,12642
10-Sep-11,13188
10-Sep-11,14302
10-Sep-11,15301
10-Sep-11,15779
10-Sep-11,16147
10-Sep-11,16237
10-Sep-11,16266
10-Sep-11,16153
10-Sep-11,16154
10-Sep-11,16364
10-Sep-11,16433
10-Sep-11,16231
10-Sep-11,15867
10-Sep-11,16151
10-Sep-11,15597
10-Sep-11,14790
10-Sep-11,13837
10-Sep-11,12879
11-Sep-11,12277
11-Sep-11,11969
11-Sep-11,11671
11-Sep-11,11578
11-Sep-11,11533
11-Sep-11,11799
11-Sep-11,11958
11-Sep-11,12983
11-Sep-11,13884
11-Sep-11,14569
11-Sep-11,15033
11-Sep-11,15407
11-Sep-11,15568
11-Sep-11,15707
11-Sep-11,15977
11-Sep-11,16253
11-Sep-11,16557
11-Sep-11,16325
11-Sep-11,16342
11-Sep-11,16964
11-Sep-11,16234
11-Sep-11,15476
11-Sep-11,14365
11-Sep-11,13330
12-Sep-11,12819
12-Sep-11,12579
12-Sep-11,12456
12-Sep-11,12493
12-Sep-11,12998
12-Sep-11,14486
12-Sep-11,15789
12-Sep-11,16693
12-Sep-11,17316
12-Sep-11,18226
12-Sep-11,18669
12-Sep-11,18887
12-Sep-11,19281
12-Sep-11,19568
12-Sep-11,19740
12-Sep-11,20062
12-Sep-11,20157
12-Sep-11,19585
12-Sep-11,19400
12-Sep-11,19590
12-Sep-11,18734
12-Sep-11,17243
12-Sep-11,15787
12-Sep-11,14633
13-Sep-11,13885
13-Sep-11,13543
13-Sep-11,13308
13-Sep-11,13348
13-Sep-11,13925
13-Sep-11,15078
13-Sep-11,16576
13-Sep-11,17372
13-Sep-11,18049
13-Sep-11,18659
13-Sep-11,19073
13-Sep-11,19277
13-Sep-11,19191
13-Sep-11,19323
13-Sep-11,18998
13-Sep-11,18884
13-Sep-11,18562
13-Sep-11,18145
13-Sep-11,17980
13-Sep-11,18244
13-Sep-11,17251
13-Sep-11,15873
13-Sep-11,14597
13-Sep-11,13456
14-Sep-11,12846
14-Sep-11,12473
14-Sep-11,12286
14-Sep-11,12350
14-Sep-11,12965
14-Sep-11,14116
14-Sep-11,15199
14-Sep-11,15843
14-Sep-11,16005
14-Sep-11,16402
14-Sep-11,16628
14-Sep-11,16860
14-Sep-11,16959
14-Sep-11,17009
14-Sep-11,17127
14-Sep-11,17365
14-Sep-11,17459
14-Sep-11,17198
14-Sep-11,17411
14-Sep-11,17571
14-Sep-11,16607
14-Sep-11,15328
14-Sep-11,14050
14-Sep-11,13081
15-Sep-11,12537
15-Sep-11,12397
15-Sep-11,12233
15-Sep-11,12281
15-Sep-11,12729
15-Sep-11,14145
15-Sep-11,15490
15-Sep-11,15982
15-Sep-11,16117
15-Sep-11,16316
15-Sep-11,16412
15-Sep-11,16366
15-Sep-11,16311
15-Sep-11,16131
15-Sep-11,16169
15-Sep-11,16288
15-Sep-11,16299
15-Sep-11,16193
15-Sep-11,16556
15-Sep-11,17182
15-Sep-11,16411
15-Sep-11,15347
15-Sep-11,14109
15-Sep-11,13190
16-Sep-11,12616
16-Sep-11,12374
16-Sep-11,12225
16-Sep-11,12312
16-Sep-11,12863
16-Sep-11,14147
16-Sep-11,15062
16-Sep-11,15415
16-Sep-11,15626
16-Sep-11,15853
16-Sep-11,15946
16-Sep-11,15809
16-Sep-11,15793
16-Sep-11,15727
16-Sep-11,15665
16-Sep-11,15718
16-Sep-11,15606
16-Sep-11,15544
16-Sep-11,16000
16-Sep-11,16493
16-Sep-11,15953
16-Sep-11,14971
16-Sep-11,13726
16-Sep-11,12753
17-Sep-11,12174
17-Sep-11,11890
17-Sep-11,11727
17-Sep-11,11680
17-Sep-11,11894
17-Sep-11,12396
17-Sep-11,13060
17-Sep-11,14073
17-Sep-11,14818
17-Sep-11,15079
17-Sep-11,14980
17-Sep-11,14841
17-Sep-11,14640
17-Sep-11,14450
17-Sep-11,14315
17-Sep-11,14471
17-Sep-11,14581
17-Sep-11,14534
17-Sep-11,14711
17-Sep-11,15204
17-Sep-11,14657
17-Sep-11,13942
17-Sep-11,13105
17-Sep-11,12358
18-Sep-11,11900
18-Sep-11,11733
18-Sep-11,11398
18-Sep-11,11301
18-Sep-11,11471
18-Sep-11,11772
18-Sep-11,12110
18-Sep-11,12995
18-Sep-11,13738
18-Sep-11,14039
18-Sep-11,14256
18-Sep-11,14399
18-Sep-11,14424
18-Sep-11,14358
18-Sep-11,14433
18-Sep-11,14575
18-Sep-11,14900
18-Sep-11,14831
18-Sep-11,15357
18-Sep-11,15761
18-Sep-11,15155
18-Sep-11,14299
18-Sep-11,13284
18-Sep-11,12583
19-Sep-11,12132
19-Sep-11,11894
19-Sep-11,11777
19-Sep-11,11932
19-Sep-11,12449
19-Sep-11,13889
19-Sep-11,15237
19-Sep-11,15877
19-Sep-11,16228
19-Sep-11,16509
19-Sep-11,16734
19-Sep-11,16777
19-Sep-11,16810
19-Sep-11,16934
19-Sep-11,17017
19-Sep-11,17293
19-Sep-11,17410
19-Sep-11,17282
19-Sep-11,17692
19-Sep-11,17677
19-Sep-11,16707
19-Sep-11,15637
19-Sep-11,14350
19-Sep-11,13401
20-Sep-11,12736
20-Sep-11,12488
20-Sep-11,12450
20-Sep-11,12505
20-Sep-11,13028
20-Sep-11,14386
20-Sep-11,15595
20-Sep-11,16034
20-Sep-11,16177
20-Sep-11,16414
20-Sep-11,16637
20-Sep-11,16680
20-Sep-11,16886
20-Sep-11,16836
20-Sep-11,16851
20-Sep-11,17061
20-Sep-11,17145
20-Sep-11,16839
20-Sep-11,17205
20-Sep-11,17594
20-Sep-11,16650
20-Sep-11,15454
20-Sep-11,14102
20-Sep-11,13225
21-Sep-11,12826
21-Sep-11,12436
21-Sep-11,12347
21-Sep-11,12387
21-Sep-11,12844
21-Sep-11,14290
21-Sep-11,15612
21-Sep-11,16265
21-Sep-11,16451
21-Sep-11,16838
21-Sep-11,17063
21-Sep-11,17238
21-Sep-11,17417
21-Sep-11,17273
21-Sep-11,17277
21-Sep-11,17532
21-Sep-11,17680
21-Sep-11,17496
21-Sep-11,17881
21-Sep-11,18217
21-Sep-11,17234
21-Sep-11,16232
21-Sep-11,14786
21-Sep-11,13750
22-Sep-11,13186
22-Sep-11,12823
22-Sep-11,12634
22-Sep-11,12613
22-Sep-11,13153
22-Sep-11,14502
22-Sep-11,15742
22-Sep-11,16225
22-Sep-11,16725
22-Sep-11,17145
22-Sep-11,17313
22-Sep-11,17285
22-Sep-11,17367
22-Sep-11,17269
22-Sep-11,17301
22-Sep-11,17407
22-Sep-11,17463
22-Sep-11,17183
22-Sep-11,17549
22-Sep-11,17765
22-Sep-11,16864
22-Sep-11,15673
22-Sep-11,14534
22-Sep-11,13319
23-Sep-11,12923
23-Sep-11,12633
23-Sep-11,12517
23-Sep-11,12530
23-Sep-11,13005
23-Sep-11,14197
23-Sep-11,15563
23-Sep-11,16299
23-Sep-11,16593
23-Sep-11,17012
23-Sep-11,17181
23-Sep-11,17192
23-Sep-11,17120
23-Sep-11,16891
23-Sep-11,16584
23-Sep-11,16815
23-Sep-11,16896
23-Sep-11,16854
23-Sep-11,17126
23-Sep-11,17174
23-Sep-11,16386
23-Sep-11,15258
23-Sep-11,14106
23-Sep-11,13043
24-Sep-11,12565
24-Sep-11,12179
24-Sep-11,11933
24-Sep-11,11922
24-Sep-11,12006
24-Sep-11,12451
24-Sep-11,13014
24-Sep-11,13849
24-Sep-11,14686
24-Sep-11,15046
24-Sep-11,15233
24-Sep-11,15379
24-Sep-11,15228
24-Sep-11,15127
24-Sep-11,15099
24-Sep-11,15199
24-Sep-11,15234
24-Sep-11,15214
24-Sep-11,15402
24-Sep-11,15606
24-Sep-11,14923
24-Sep-11,14219
24-Sep-11,13308
24-Sep-11,12518
25-Sep-11,11919
25-Sep-11,11613
25-Sep-11,11451
25-Sep-11,11300
25-Sep-11,11409
25-Sep-11,11634
25-Sep-11,12052
25-Sep-11,12732
25-Sep-11,13704
25-Sep-11,14222
25-Sep-11,14687
25-Sep-11,14926
25-Sep-11,15043
25-Sep-11,15021
25-Sep-11,15212
25-Sep-11,15461
25-Sep-11,15723
25-Sep-11,15769
25-Sep-11,16229
25-Sep-11,16288
25-Sep-11,15570
25-Sep-11,14578
25-Sep-11,13624
25-Sep-11,12806
26-Sep-11,12292
26-Sep-11,12020
26-Sep-11,11899
26-Sep-11,12108
26-Sep-11,12614
26-Sep-11,13986
26-Sep-11,15297
26-Sep-11,16025
26-Sep-11,16473
26-Sep-11,17101
26-Sep-11,17656
26-Sep-11,17751
26-Sep-11,17985
26-Sep-11,18039
26-Sep-11,18111
26-Sep-11,18248
26-Sep-11,18148
26-Sep-11,18028
26-Sep-11,18537
26-Sep-11,18521
26-Sep-11,17506
26-Sep-11,16135
26-Sep-11,14795
26-Sep-11,13693
27-Sep-11,13135
27-Sep-11,12842
27-Sep-11,12611
27-Sep-11,12578
27-Sep-11,13050
27-Sep-11,14665
27-Sep-11,16106
27-Sep-11,16697
27-Sep-11,16996
27-Sep-11,17319
27-Sep-11,17487
27-Sep-11,17439
27-Sep-11,17631
27-Sep-11,17698
27-Sep-11,17812
27-Sep-11,18052
27-Sep-11,18040
27-Sep-11,17750
27-Sep-11,18098
27-Sep-11,18292
27-Sep-11,17455
27-Sep-11,16127
27-Sep-11,14749
27-Sep-11,13791
28-Sep-11,12996
28-Sep-11,12832
28-Sep-11,12531
28-Sep-11,12583
28-Sep-11,13060
28-Sep-11,14466
28-Sep-11,15800
28-Sep-11,16415
28-Sep-11,16748
28-Sep-11,17145
28-Sep-11,17339
28-Sep-11,17448
28-Sep-11,17565
28-Sep-11,17513
28-Sep-11,17456
28-Sep-11,17613
28-Sep-11,17745
28-Sep-11,17421
28-Sep-11,18064
28-Sep-11,17926
28-Sep-11,17130
28-Sep-11,15873
28-Sep-11,14511
28-Sep-11,13476
29-Sep-11,12783
29-Sep-11,12590
29-Sep-11,12435
29-Sep-11,12506
29-Sep-11,13001
29-Sep-11,14272
29-Sep-11,15723
29-Sep-11,16282
29-Sep-11,16419
29-Sep-11,16631
29-Sep-11,16761
29-Sep-11,16607
29-Sep-11,16605
29-Sep-11,16528
29-Sep-11,16564
29-Sep-11,16808
29-Sep-11,16723
29-Sep-11,16656
29-Sep-11,17364
29-Sep-11,17178
29-Sep-11,16401
29-Sep-11,15194
29-Sep-11,14085
29-Sep-11,13150
30-Sep-11,12626
30-Sep-11,12283
30-Sep-11,12158
30-Sep-11,12193
30-Sep-11,12693
30-Sep-11,14024
30-Sep-11,15221
30-Sep-11,15680
30-Sep-11,15899
30-Sep-11,16124
30-Sep-11,16091
30-Sep-11,16076
30-Sep-11,15972
30-Sep-11,15810
30-Sep-11,15750
30-Sep-11,15783
30-Sep-11,15834
30-Sep-11,15943
30-Sep-11,16472
30-Sep-11,16376
30-Sep-11,15705
30-Sep-11,14729
30-Sep-11,13588
30-Sep-11,12656
01-Oct-11,12055
01-Oct-11,11639
01-Oct-11,11455
01-Oct-11,11362
01-Oct-11,11557
01-Oct-11,12059
01-Oct-11,12854
01-Oct-11,13705
01-Oct-11,14568
01-Oct-11,14844
01-Oct-11,14887
01-Oct-11,14830
01-Oct-11,14619
01-Oct-11,14329
01-Oct-11,14172
01-Oct-11,14203
01-Oct-11,14353
01-Oct-11,14469
01-Oct-11,15050
01-Oct-11,15141
01-Oct-11,14615
01-Oct-11,13937
01-Oct-11,13105
01-Oct-11,12384
02-Oct-11,11847
02-Oct-11,11502
02-Oct-11,11397
02-Oct-11,11398
02-Oct-11,11452
02-Oct-11,11786
02-Oct-11,12310
02-Oct-11,13040
02-Oct-11,13953
02-Oct-11,14481
02-Oct-11,14648
02-Oct-11,14833
02-Oct-11,14778
02-Oct-11,14665
02-Oct-11,14698
02-Oct-11,15051
02-Oct-11,15392
02-Oct-11,15602
02-Oct-11,16063
02-Oct-11,15851
02-Oct-11,15236
02-Oct-11,14164
02-Oct-11,13240
02-Oct-11,12377
03-Oct-11,12022
03-Oct-11,11828
03-Oct-11,11743
03-Oct-11,11840
03-Oct-11,12351
03-Oct-11,13779
03-Oct-11,15331
03-Oct-11,15867
03-Oct-11,16185
03-Oct-11,16412
03-Oct-11,16528
03-Oct-11,16503
03-Oct-11,16638
03-Oct-11,16444
03-Oct-11,16439
03-Oct-11,16755
03-Oct-11,16999
03-Oct-11,17042
03-Oct-11,17481
03-Oct-11,17161
03-Oct-11,16337
03-Oct-11,15134
03-Oct-11,13972
03-Oct-11,13065
04-Oct-11,12554
04-Oct-11,12253
04-Oct-11,12172
04-Oct-11,12279
04-Oct-11,12854
04-Oct-11,14226
04-Oct-11,15625
04-Oct-11,15796
04-Oct-11,16023
04-Oct-11,16109
04-Oct-11,16265
04-Oct-11,16166
04-Oct-11,16285
04-Oct-11,16174
04-Oct-11,16194
04-Oct-11,16494
04-Oct-11,16433
04-Oct-11,16429
04-Oct-11,17205
04-Oct-11,17231
04-Oct-11,16289
04-Oct-11,15082
04-Oct-11,13846
04-Oct-11,12878
05-Oct-11,12398
05-Oct-11,12152
05-Oct-11,12050
05-Oct-11,12220
05-Oct-11,12778
05-Oct-11,14191
05-Oct-11,15648
05-Oct-11,15808
05-Oct-11,15985
05-Oct-11,16125
05-Oct-11,16191
05-Oct-11,16251
05-Oct-11,16299
05-Oct-11,16290
05-Oct-11,16199
05-Oct-11,16392
05-Oct-11,16402
05-Oct-11,16332
05-Oct-11,17200
05-Oct-11,17083
05-Oct-11,16199
05-Oct-11,15173
05-Oct-11,13904
05-Oct-11,13031
06-Oct-11,12610
06-Oct-11,12304
06-Oct-11,12099
06-Oct-11,12385
06-Oct-11,12880
06-Oct-11,14455
06-Oct-11,15753
06-Oct-11,16046
06-Oct-11,16019
06-Oct-11,16196
06-Oct-11,16274
06-Oct-11,16296
06-Oct-11,16292
06-Oct-11,16163
06-Oct-11,16218
06-Oct-11,16339
06-Oct-11,16283
06-Oct-11,16282
06-Oct-11,17199
06-Oct-11,17180
06-Oct-11,16454
06-Oct-11,15316
06-Oct-11,14151
06-Oct-11,13057
07-Oct-11,12541
07-Oct-11,12215
07-Oct-11,12138
07-Oct-11,12242
07-Oct-11,12681
07-Oct-11,14114
07-Oct-11,15229
07-Oct-11,15617
07-Oct-11,15707
07-Oct-11,16127
07-Oct-11,16319
07-Oct-11,16293
07-Oct-11,16345
07-Oct-11,16324
07-Oct-11,16193
07-Oct-11,16227
07-Oct-11,16162
07-Oct-11,16066
07-Oct-11,16923
07-Oct-11,16634
07-Oct-11,15799
07-Oct-11,14822
07-Oct-11,13682
07-Oct-11,12701
08-Oct-11,12080
08-Oct-11,11744
08-Oct-11,11595
08-Oct-11,11506
08-Oct-11,11605
08-Oct-11,12052
08-Oct-11,12573
08-Oct-11,13538
08-Oct-11,14289
08-Oct-11,14804
08-Oct-11,15035
08-Oct-11,15124
08-Oct-11,15070
08-Oct-11,15004
08-Oct-11,14951
08-Oct-11,15100
08-Oct-11,15208
08-Oct-11,15194
08-Oct-11,15691
08-Oct-11,15363
08-Oct-11,14813
08-Oct-11,13997
08-Oct-11,13184
08-Oct-11,12289
09-Oct-11,11787
09-Oct-11,11553
09-Oct-11,11282
09-Oct-11,11165
09-Oct-11,11148
09-Oct-11,11438
09-Oct-11,12006
09-Oct-11,12653
09-Oct-11,13646
09-Oct-11,14339
09-Oct-11,14866
09-Oct-11,15179
09-Oct-11,15182
09-Oct-11,15152
09-Oct-11,15215
09-Oct-11,15260
09-Oct-11,15200
09-Oct-11,14867
09-Oct-11,15316
09-Oct-11,15022
09-Oct-11,14529
09-Oct-11,13846
09-Oct-11,12990
09-Oct-11,12218
10-Oct-11,11748
10-Oct-11,11541
10-Oct-11,11322
10-Oct-11,11203
10-Oct-11,11326
10-Oct-11,11633
10-Oct-11,12241
10-Oct-11,12746
10-Oct-11,13451
10-Oct-11,14462
10-Oct-11,14903
10-Oct-11,15166
10-Oct-11,15220
10-Oct-11,15207
10-Oct-11,15301
10-Oct-11,15346
10-Oct-11,15437
10-Oct-11,15424
10-Oct-11,16244
10-Oct-11,15969
10-Oct-11,15249
10-Oct-11,14358
10-Oct-11,13220
10-Oct-11,12469
11-Oct-11,12048
11-Oct-11,11887
11-Oct-11,11821
11-Oct-11,11991
11-Oct-11,12464
11-Oct-11,13879
11-Oct-11,15376
11-Oct-11,15921
11-Oct-11,16230
11-Oct-11,16640
11-Oct-11,16960
11-Oct-11,17009
11-Oct-11,17130
11-Oct-11,17133
11-Oct-11,17085
11-Oct-11,17194
11-Oct-11,17096
11-Oct-11,17193
11-Oct-11,17868
11-Oct-11,17465
11-Oct-11,16752
11-Oct-11,15482
11-Oct-11,14240
11-Oct-11,13272
12-Oct-11,12781
12-Oct-11,12364
12-Oct-11,12264
12-Oct-11,12381
12-Oct-11,12837
12-Oct-11,14314
12-Oct-11,15653
12-Oct-11,15996
12-Oct-11,16224
12-Oct-11,16649
12-Oct-11,16856
12-Oct-11,16757
12-Oct-11,16776
12-Oct-11,16592
12-Oct-11,16628
12-Oct-11,17024
12-Oct-11,17371
12-Oct-11,17425
12-Oct-11,18048
12-Oct-11,17553
12-Oct-11,16684
12-Oct-11,15504
12-Oct-11,14139
12-Oct-11,13234
13-Oct-11,12700
13-Oct-11,12395
13-Oct-11,12315
13-Oct-11,12312
13-Oct-11,12800
13-Oct-11,14325
13-Oct-11,15771
13-Oct-11,16259
13-Oct-11,16523
13-Oct-11,16810
13-Oct-11,16823
13-Oct-11,16749
13-Oct-11,16754
13-Oct-11,16521
13-Oct-11,16478
13-Oct-11,16765
13-Oct-11,16857
13-Oct-11,17236
13-Oct-11,17499
13-Oct-11,17083
13-Oct-11,16424
13-Oct-11,15191
13-Oct-11,14063
13-Oct-11,12961
14-Oct-11,12460
14-Oct-11,12245
14-Oct-11,12253
14-Oct-11,12297
14-Oct-11,12727
14-Oct-11,14065
14-Oct-11,15727
14-Oct-11,16119
14-Oct-11,16222
14-Oct-11,16419
14-Oct-11,16542
14-Oct-11,16362
14-Oct-11,16282
14-Oct-11,16140
14-Oct-11,15975
14-Oct-11,16013
14-Oct-11,16061
14-Oct-11,16260
14-Oct-11,16902
14-Oct-11,16448
14-Oct-11,15893
14-Oct-11,14826
14-Oct-11,13670
14-Oct-11,12575
15-Oct-11,12082
15-Oct-11,11760
15-Oct-11,11669
15-Oct-11,11596
15-Oct-11,11692
15-Oct-11,12256
15-Oct-11,13065
15-Oct-11,13878
15-Oct-11,14781
15-Oct-11,14976
15-Oct-11,15221
15-Oct-11,15161
15-Oct-11,15171
15-Oct-11,15061
15-Oct-11,14916
15-Oct-11,15063
15-Oct-11,15313
15-Oct-11,15675
15-Oct-11,15736
15-Oct-11,15404
15-Oct-11,14893
15-Oct-11,14008
15-Oct-11,13101
15-Oct-11,12309
16-Oct-11,11821
16-Oct-11,11353
16-Oct-11,11183
16-Oct-11,11124
16-Oct-11,11197
16-Oct-11,11745
16-Oct-11,12313
16-Oct-11,13035
16-Oct-11,13770
16-Oct-11,14184
16-Oct-11,14517
16-Oct-11,14622
16-Oct-11,14620
16-Oct-11,14502
16-Oct-11,14509
16-Oct-11,14882
16-Oct-11,15239
16-Oct-11,15672
16-Oct-11,15921
16-Oct-11,15411
16-Oct-11,14889
16-Oct-11,13942
16-Oct-11,12973
16-Oct-11,12249
17-Oct-11,11805
17-Oct-11,11598
17-Oct-11,11508
17-Oct-11,11661
17-Oct-11,12379
17-Oct-11,13869
17-Oct-11,15517
17-Oct-11,15899
17-Oct-11,15957
17-Oct-11,16044
17-Oct-11,16094
17-Oct-11,16087
17-Oct-11,16114
17-Oct-11,15971
17-Oct-11,15988
17-Oct-11,16473
17-Oct-11,16836
17-Oct-11,17243
17-Oct-11,17699
17-Oct-11,17282
17-Oct-11,16526
17-Oct-11,15301
17-Oct-11,13992
17-Oct-11,13100
18-Oct-11,12624
18-Oct-11,12355
18-Oct-11,12181
18-Oct-11,12284
18-Oct-11,12900
18-Oct-11,14447
18-Oct-11,15927
18-Oct-11,16129
18-Oct-11,16232
18-Oct-11,16366
18-Oct-11,16326
18-Oct-11,16333
18-Oct-11,16311
18-Oct-11,16267
18-Oct-11,16199
18-Oct-11,16469
18-Oct-11,16753
18-Oct-11,17120
18-Oct-11,17558
18-Oct-11,17119
18-Oct-11,16305
18-Oct-11,15181
18-Oct-11,13901
18-Oct-11,13079
19-Oct-11,12545
19-Oct-11,12264
19-Oct-11,12082
19-Oct-11,12103
19-Oct-11,12748
19-Oct-11,14204
19-Oct-11,15847
19-Oct-11,16404
19-Oct-11,16439
19-Oct-11,16615
19-Oct-11,16540
19-Oct-11,16606
19-Oct-11,16573
19-Oct-11,16439
19-Oct-11,16587
19-Oct-11,17029
19-Oct-11,17341
19-Oct-11,17726
19-Oct-11,17722
19-Oct-11,17262
19-Oct-11,16444
19-Oct-11,15312
19-Oct-11,14101
19-Oct-11,13152
20-Oct-11,12658
20-Oct-11,12412
20-Oct-11,12251
20-Oct-11,12450
20-Oct-11,12998
20-Oct-11,14563
20-Oct-11,16183
20-Oct-11,16581
20-Oct-11,16710
20-Oct-11,16678
20-Oct-11,16767
20-Oct-11,16585
20-Oct-11,16548
20-Oct-11,16416
20-Oct-11,16419
20-Oct-11,16441
20-Oct-11,16711
20-Oct-11,16990
20-Oct-11,17321
20-Oct-11,17018
20-Oct-11,16402
20-Oct-11,15395
20-Oct-11,14133
20-Oct-11,13119
21-Oct-11,12768
21-Oct-11,12364
21-Oct-11,12140
21-Oct-11,12159
21-Oct-11,12754
21-Oct-11,14382
21-Oct-11,15914
21-Oct-11,16002
21-Oct-11,16308
21-Oct-11,16365
21-Oct-11,16474
21-Oct-11,16144
21-Oct-11,16016
21-Oct-11,16000
21-Oct-11,16050
21-Oct-11,16239
21-Oct-11,16545
21-Oct-11,16870
21-Oct-11,17203
21-Oct-11,16833
21-Oct-11,16070
21-Oct-11,15074
21-Oct-11,13938
21-Oct-11,13022
22-Oct-11,12513
22-Oct-11,12068
22-Oct-11,11888
22-Oct-11,11878
22-Oct-11,12070
22-Oct-11,12626
22-Oct-11,13469
22-Oct-11,14260
22-Oct-11,14949
22-Oct-11,15398
22-Oct-11,15334
22-Oct-11,15225
22-Oct-11,15042
22-Oct-11,14729
22-Oct-11,14843
22-Oct-11,14963
22-Oct-11,15299
22-Oct-11,15699
22-Oct-11,15991
22-Oct-11,15453
22-Oct-11,14916
22-Oct-11,14247
22-Oct-11,13327
22-Oct-11,12443
23-Oct-11,11944
23-Oct-11,11695
23-Oct-11,11530
23-Oct-11,11459
23-Oct-11,11634
23-Oct-11,12083
23-Oct-11,12622
23-Oct-11,13266
23-Oct-11,13852
23-Oct-11,14179
23-Oct-11,14387
23-Oct-11,14363
23-Oct-11,14069
23-Oct-11,13820
23-Oct-11,13821
23-Oct-11,14216
23-Oct-11,14804
23-Oct-11,15464
23-Oct-11,16019
23-Oct-11,15623
23-Oct-11,15043
23-Oct-11,14116
23-Oct-11,13088
23-Oct-11,12327
24-Oct-11,11724
24-Oct-11,11584
24-Oct-11,11531
24-Oct-11,11684
24-Oct-11,12355
24-Oct-11,13810
24-Oct-11,15502
24-Oct-11,16049
24-Oct-11,16262
24-Oct-11,16514
24-Oct-11,16848
24-Oct-11,16700
24-Oct-11,16516
24-Oct-11,16346
24-Oct-11,16202
24-Oct-11,16361
24-Oct-11,16712
24-Oct-11,17109
24-Oct-11,17550
24-Oct-11,17298
24-Oct-11,16564
24-Oct-11,15436
24-Oct-11,14065
24-Oct-11,13148
25-Oct-11,12755
25-Oct-11,12420
25-Oct-11,12310
25-Oct-11,12485
25-Oct-11,13043
25-Oct-11,14609
25-Oct-11,16148
25-Oct-11,16425
25-Oct-11,16310
25-Oct-11,16447
25-Oct-11,16555
25-Oct-11,16442
25-Oct-11,16442
25-Oct-11,16231
25-Oct-11,16352
25-Oct-11,16809
25-Oct-11,17227
25-Oct-11,17776
25-Oct-11,17838
25-Oct-11,17507
25-Oct-11,16765
25-Oct-11,15633
25-Oct-11,14353
25-Oct-11,13376
26-Oct-11,12689
26-Oct-11,12399
26-Oct-11,12329
26-Oct-11,12402
26-Oct-11,13070
26-Oct-11,14602
26-Oct-11,16114
26-Oct-11,16897
26-Oct-11,16854
26-Oct-11,16986
26-Oct-11,16954
26-Oct-11,17044
26-Oct-11,17082
26-Oct-11,16996
26-Oct-11,16967
26-Oct-11,17330
26-Oct-11,17615
26-Oct-11,17903
26-Oct-11,17886
26-Oct-11,17531
26-Oct-11,16995
26-Oct-11,15808
26-Oct-11,14602
26-Oct-11,13549
27-Oct-11,13104
27-Oct-11,12824
27-Oct-11,12669
27-Oct-11,12732
27-Oct-11,13353
27-Oct-11,15006
27-Oct-11,16644
27-Oct-11,16941
27-Oct-11,16932
27-Oct-11,17085
27-Oct-11,17123
27-Oct-11,16936
27-Oct-11,16861
27-Oct-11,16703
27-Oct-11,16782
27-Oct-11,17028
27-Oct-11,17280
27-Oct-11,17747
27-Oct-11,18234
27-Oct-11,17954
27-Oct-11,17432
27-Oct-11,16309
27-Oct-11,15047
27-Oct-11,14088
28-Oct-11,13434
28-Oct-11,13179
28-Oct-11,13127
28-Oct-11,13100
28-Oct-11,13664
28-Oct-11,15376
28-Oct-11,16881
28-Oct-11,17097
28-Oct-11,16925
28-Oct-11,16788
28-Oct-11,16671
28-Oct-11,16393
28-Oct-11,16353
28-Oct-11,16215
28-Oct-11,16133
28-Oct-11,16321
28-Oct-11,16616
28-Oct-11,17219
28-Oct-11,17521
28-Oct-11,17155
28-Oct-11,16555
28-Oct-11,15514
28-Oct-11,14385
28-Oct-11,13320
29-Oct-11,12788
29-Oct-11,12507
29-Oct-11,12348
29-Oct-11,12357
29-Oct-11,12447
29-Oct-11,13092
29-Oct-11,14000
29-Oct-11,14720
29-Oct-11,15208
29-Oct-11,15387
29-Oct-11,15417
29-Oct-11,15310
29-Oct-11,15005
29-Oct-11,14945
29-Oct-11,14861
29-Oct-11,15055
29-Oct-11,15514
29-Oct-11,16117
29-Oct-11,16189
29-Oct-11,15581
29-Oct-11,15166
29-Oct-11,14465
29-Oct-11,13641
29-Oct-11,12873
30-Oct-11,12461
30-Oct-11,12159
30-Oct-11,11980
30-Oct-11,11981
30-Oct-11,12156
30-Oct-11,12639
30-Oct-11,13259
30-Oct-11,13750
30-Oct-11,14251
30-Oct-11,14488
30-Oct-11,14580
30-Oct-11,14534
30-Oct-11,14368
30-Oct-11,14321
30-Oct-11,14368
30-Oct-11,14716
30-Oct-11,15407
